day;month;year;hour;temp
8;12;2017;15.00;28.12999999
8;12;2017;16.00;28.05333309
8;12;2017;17.00;28.00666682
8;12;2017;18.00;26.82666683
8;12;2017;19.00;24.81000004
8;12;2017;20.00;24.34999949
8;12;2017;21.00;24.15000057
8;12;2017;22.00;24.00333335
8;12;2017;23.00;23.2733333
9;12;2017;0.00;22.3166666
9;12;2017;1.00;21.87333323
9;12;2017;2.00;21.25000038
9;12;2017;3.00;21.23000031
9;12;2017;4.00;21.33333282
9;12;2017;5.00;21.39333293
9;12;2017;6.00;21.58666687
9;12;2017;7.00;22.21666654
9;12;2017;8.00;23.55999997
9;12;2017;9.00;24.26333319
9;12;2017;10.00;25.92000001
9;12;2017;11.00;27.68333327
9;12;2017;12.00;28.45666676
9;12;2017;13.00;30.66666648
9;12;2017;14.00;32.06999995
9;12;2017;15.00;31.85999978
9;12;2017;16.00;31.62999992
9;12;2017;17.00;30.32999999
9;12;2017;18.00;28.47000008
9;12;2017;19.00;25.84666659
9;12;2017;20.00;24.90000019
9;12;2017;21.00;24.24000009
9;12;2017;22.00;23.62666658
9;12;2017;23.00;22.76000004
10;12;2017;0.00;21.99333299
10;12;2017;1.00;22.07000014
10;12;2017;2.00;21.56999969
10;12;2017;3.00;21.40999966
10;12;2017;4.00;21.36666616
10;12;2017;5.00;21.07666639
10;12;2017;6.00;20.96333307
10;12;2017;7.00;22.71666673
10;12;2017;8.00;24.72999992
10;12;2017;9.00;27.09666672
10;12;2017;10.00;28.29333344
10;12;2017;11.00;29.83333333
10;12;2017;12.00;31.08666662
10;12;2017;13.00;32.62999967
10;12;2017;14.00;33.61333313
10;12;2017;15.00;32.07666651
10;12;2017;16.00;29.9566665
10;12;2017;17.00;29.07666664
10;12;2017;18.00;27.77666664
10;12;2017;19.00;26.34333293
10;12;2017;20.00;25.99000028
10;12;2017;21.00;25.51999976
10;12;2017;22.00;24.50666669
10;12;2017;23.00;23.39000003
11;12;2017;0.00;23.30333316
11;12;2017;1.00;22.51999982
11;12;2017;2.00;21.92666645
11;12;2017;3.00;21.52666677
11;12;2017;4.00;21.43999977
11;12;2017;5.00;21.44333312
11;12;2017;6.00;21.4766667
11;12;2017;7.00;22.30666676
11;12;2017;8.00;23.97666658
11;12;2017;9.00;25.3666666
11;12;2017;10.00;26.74666646
11;12;2017;11.00;28.1766667
11;12;2017;12.00;28.28333333
11;12;2017;13.00;26.69999987
11;12;2017;14.00;26.28000011
11;12;2017;15.00;26.80666644
11;12;2017;16.00;26.53666681
11;12;2017;17.00;26.31333319
11;12;2017;18.00;25.7766667
11;12;2017;19.00;24.82666658
11;12;2017;20.00;24.17333349
11;12;2017;21.00;23.9566665
11;12;2017;22.00;23.78000011
11;12;2017;23.00;23.586667
12;12;2017;0.00;23.50333335
12;12;2017;1.00;23.76666679
12;12;2017;2.00;23.89000009
12;12;2017;3.00;23.41666692
12;12;2017;4.00;23.27333298
12;12;2017;5.00;23.12666715
12;12;2017;6.00;22.82999973
12;12;2017;7.00;23.01999989
12;12;2017;8.00;23.61999995
12;12;2017;9.00;24.3066665
12;12;2017;10.00;24.31666692
12;12;2017;11.00;26.85333335
12;12;2017;12.00;27.79666659
12;12;2017;13.00;27.16666673
12;12;2017;14.00;27.99333324
12;12;2017;15.00;29.22666645
12;12;2017;16.00;29.43666655
12;12;2017;17.00;28.2566665
12;12;2017;18.00;25.50666682
12;12;2017;19.00;24.19666659
12;12;2017;20.00;23.36333332
12;12;2017;21.00;23.14000015
12;12;2017;22.00;22.95999985
12;12;2017;23.00;22.52666677
13;12;2017;0.00;21.9766669
13;12;2017;1.00;21.55666695
13;12;2017;2.00;21.07000027
13;12;2017;3.00;20.93999977
13;12;2017;4.00;20.92666639
13;12;2017;5.00;20.93666643
13;12;2017;6.00;20.80666663
13;12;2017;7.00;21.23666674
13;12;2017;8.00;22.05333335
13;12;2017;9.00;23.64000022
13;12;2017;10.00;23.1766667
13;12;2017;11.00;23.59333318
13;12;2017;12.00;23.47666658
13;12;2017;13.00;23.77666658
13;12;2017;14.00;23.65666631
13;12;2017;15.00;23.69333318
13;12;2017;16.00;23.25999997
13;12;2017;17.00;22.91333332
13;12;2017;18.00;22.5966664
13;12;2017;19.00;22.25333341
13;12;2017;20.00;21.98333302
13;12;2017;21.00;21.31333338
13;12;2017;22.00;21.04000015
13;12;2017;23.00;20.76666667
14;12;2017;0.00;20.52666677
14;12;2017;1.00;20.44666659
14;12;2017;2.00;20.29333312
14;12;2017;3.00;19.8699995
14;12;2017;4.00;20.05000019
14;12;2017;5.00;20.05666688
14;12;2017;6.00;20.13000043
14;12;2017;7.00;20.9451612
14;12;2017;8.00;22.46999989
14;12;2017;9.00;23.85333341
14;12;2017;10.00;24.49333337
14;12;2017;11.00;25.62999999
14;12;2017;12.00;27.32666677
14;12;2017;13.00;26.54999994
14;12;2017;14.00;26.52333361
14;12;2017;15.00;25.86999989
14;12;2017;16.00;25.2733331
14;12;2017;17.00;25.56000023
14;12;2017;18.00;25.1666666
14;12;2017;19.00;23.74333344
14;12;2017;20.00;23.25666656
14;12;2017;21.00;22.44333344
14;12;2017;22.00;21.73333327
14;12;2017;23.00;21.23333308
15;12;2017;0.00;20.67666645
15;12;2017;1.00;20.53666681
15;12;2017;2.00;20.7733331
15;12;2017;3.00;20.913333
15;12;2017;4.00;20.87666645
15;12;2017;5.00;20.65666726
15;12;2017;6.00;20.57000014
15;12;2017;7.00;21.06333319
15;12;2017;8.00;23.01666667
15;12;2017;9.00;25.69000015
15;12;2017;10.00;28.07000008
15;12;2017;11.00;29.87333317
15;12;2017;12.00;31.50666656
15;12;2017;13.00;32.60333303
15;12;2017;14.00;33.79999975
15;12;2017;15.00;35.29999949
15;12;2017;16.00;31.80333316
15;12;2017;17.00;27.80000019
15;12;2017;18.00;25.49666665
15;12;2017;19.00;24.54000003
15;12;2017;20.00;23.83666668
15;12;2017;21.00;23.36333357
15;12;2017;22.00;22.79666684
15;12;2017;23.00;22.20666688
16;12;2017;0.00;21.76333345
16;12;2017;1.00;21.41999969
16;12;2017;2.00;21.11000042
16;12;2017;3.00;21.09999994
16;12;2017;4.00;20.60000038
16;12;2017;5.00;20.8066665
16;12;2017;6.00;20.85333347
16;12;2017;7.00;22.9600001
16;12;2017;8.00;25.7033336
16;12;2017;9.00;27.69999987
16;12;2017;10.00;30.02333323
16;12;2017;11.00;31.56999982
16;12;2017;12.00;33.49666646
16;12;2017;13.00;30.52666664
16;12;2017;14.00;27.46666641
16;12;2017;15.00;26.99999994
16;12;2017;16.00;28.5333334
16;12;2017;17.00;28.95000025
16;12;2017;18.00;28.00333366
16;12;2017;19.00;26.32666658
16;12;2017;20.00;25.35333341
16;12;2017;21.00;24.47333323
16;12;2017;22.00;23.95666663
16;12;2017;23.00;23.31666686
17;12;2017;0.00;23.02999999
17;12;2017;1.00;22.59333363
17;12;2017;2.00;22.22666683
17;12;2017;3.00;21.92333304
17;12;2017;4.00;21.79666646
17;12;2017;5.00;21.47999986
17;12;2017;6.00;21.35333316
17;12;2017;7.00;22.40333341
17;12;2017;8.00;25.67666664
17;12;2017;9.00;28.19666659
17;12;2017;10.00;30.5
17;12;2017;11.00;31.61333332
17;12;2017;12.00;32.89666646
17;12;2017;13.00;34.65666656
17;12;2017;14.00;35.49000003
17;12;2017;15.00;35.46333313
17;12;2017;16.00;35.86999969
17;12;2017;17.00;35.73666649
17;12;2017;18.00;34.30666644
17;12;2017;19.00;30.01000004
17;12;2017;20.00;27.36333338
17;12;2017;21.00;25.49666678
17;12;2017;22.00;24.80666682
17;12;2017;23.00;23.85333328
18;12;2017;0.00;23.3233333
18;12;2017;1.00;22.6966664
18;12;2017;2.00;21.89333375
18;12;2017;3.00;21.2799998
18;12;2017;4.00;20.85333328
18;12;2017;5.00;20.14333312
18;12;2017;6.00;20.03000037
18;12;2017;7.00;22.33999996
18;12;2017;8.00;25.76000004
18;12;2017;9.00;27.85
18;12;2017;10.00;29.17333323
18;12;2017;11.00;31.12666658
18;12;2017;12.00;32.8066665
18;12;2017;13.00;33.513333
18;12;2017;14.00;34.47000008
18;12;2017;15.00;35.45666618
18;12;2017;16.00;35.64999975
18;12;2017;17.00;33.81999995
18;12;2017;18.00;32.0866663
18;12;2017;19.00;28.93333333
18;12;2017;20.00;26.59999968
18;12;2017;21.00;25.55666663
18;12;2017;22.00;24.48333327
18;12;2017;23.00;23.8799998
19;12;2017;0.00;23.15000006
19;12;2017;1.00;22.32666683
19;12;2017;2.00;21.79000003
19;12;2017;3.00;21.38666636
19;12;2017;4.00;21.13666706
19;12;2017;5.00;20.78999958
19;12;2017;6.00;20.8733333
19;12;2017;7.00;22.25333328
19;12;2017;8.00;24.57000001
19;12;2017;9.00;27.3933335
19;12;2017;10.00;29.19333337
19;12;2017;11.00;30.60666656
19;12;2017;12.00;32.5266662
19;12;2017;13.00;33.14999962
19;12;2017;14.00;34.40666618
19;12;2017;15.00;34.77999967
19;12;2017;16.00;34.43333321
19;12;2017;17.00;32.6233333
19;12;2017;18.00;30.04000003
19;12;2017;19.00;26.50333328
19;12;2017;20.00;25.43000011
19;12;2017;21.00;24.49666665
19;12;2017;22.00;24.1166666
19;12;2017;23.00;23.41999969
20;12;2017;0.00;23.31333288
20;12;2017;1.00;23.47999992
20;12;2017;2.00;23.53000011
20;12;2017;3.00;23.25333328
20;12;2017;4.00;23.08000031
20;12;2017;5.00;22.82666683
20;12;2017;6.00;22.95666707
20;12;2017;7.00;24.20333309
20;12;2017;8.00;25.56666673
20;12;2017;9.00;27.8233333
20;12;2017;10.00;29.03333321
20;12;2017;11.00;31.26999976
20;12;2017;12.00;32.84333318
20;12;2017;13.00;33.73999977
20;12;2017;14.00;35.50333316
20;12;2017;15.00;35.00666644
20;12;2017;16.00;34.71999957
20;12;2017;17.00;33.54999962
20;12;2017;18.00;30.56999989
20;12;2017;19.00;27.8100001
20;12;2017;20.00;26.21999982
20;12;2017;21.00;24.92333349
20;12;2017;22.00;24.43666681
20;12;2017;23.00;23.7866663
21;12;2017;0.00;23.21999995
21;12;2017;1.00;22.50333316
21;12;2017;2.00;22.04333344
21;12;2017;3.00;21.62666664
21;12;2017;4.00;21.46666654
21;12;2017;5.00;21.20000006
21;12;2017;6.00;21.23666674
21;12;2017;7.00;22.33666649
21;12;2017;8.00;24.2833334
21;12;2017;9.00;25.76999989
21;12;2017;10.00;27.99333331
21;12;2017;11.00;29.31333319
21;12;2017;12.00;31.02333336
21;12;2017;13.00;33.3799998
21;12;2017;14.00;34.40333316
21;12;2017;15.00;36.03333346
21;12;2017;16.00;36.15999972
21;12;2017;17.00;34.37333336
21;12;2017;18.00;31.35999985
21;12;2017;19.00;28.68333346
21;12;2017;20.00;26.6600001
21;12;2017;21.00;25.28999977
21;12;2017;22.00;23.91666648
21;12;2017;23.00;23.75333341
22;12;2017;0.00;23.05333335
22;12;2017;1.00;22.79666672
22;12;2017;2.00;22.38666668
22;12;2017;3.00;22.01000029
22;12;2017;4.00;21.56000004
22;12;2017;5.00;21.33666649
22;12;2017;6.00;21.63666687
22;12;2017;7.00;23.87000001
22;12;2017;8.00;27.56666641
22;12;2017;9.00;29.66333332
22;12;2017;10.00;30.92999986
22;12;2017;11.00;32.79333305
22;12;2017;12.00;32.47666677
22;12;2017;13.00;32.78333321
22;12;2017;14.00;32.59333356
22;12;2017;15.00;32.22333336
22;12;2017;16.00;31.89999975
22;12;2017;17.00;31.47999973
22;12;2017;18.00;30.25
22;12;2017;19.00;28.67000001
22;12;2017;20.00;27.05666656
22;12;2017;21.00;25.95666656
22;12;2017;22.00;25.36333364
22;12;2017;23.00;24.57999986
23;12;2017;0.00;23.77333349
23;12;2017;1.00;23.33333327
23;12;2017;2.00;23.06666635
23;12;2017;3.00;22.75333322
23;12;2017;4.00;22.37333336
23;12;2017;5.00;22.23999983
23;12;2017;6.00;22.16666673
23;12;2017;7.00;24.39333337
23;12;2017;8.00;28.66666667
23;12;2017;9.00;29.36000004
23;12;2017;10.00;31.08666662
23;12;2017;11.00;32.45333335
23;12;2017;12.00;33.79999949
23;12;2017;13.00;34.10999985
23;12;2017;14.00;35.74999949
23;12;2017;15.00;36.56333313
23;12;2017;16.00;37.46999982
23;12;2017;17.00;37.29333344
23;12;2017;18.00;34.96666641
23;12;2017;19.00;30.98999964
23;12;2017;20.00;28.70666669
23;12;2017;21.00;27.30333328
23;12;2017;22.00;26.16999995
23;12;2017;23.00;25.18333327
24;12;2017;0.00;24.66999995
24;12;2017;1.00;24.09333299
24;12;2017;2.00;23.57333317
24;12;2017;3.00;23.27666651
24;12;2017;4.00;22.92666683
24;12;2017;5.00;22.58000031
24;12;2017;6.00;22.49333312
24;12;2017;7.00;24.65666656
24;12;2017;8.00;28.68333302
24;12;2017;9.00;30.2899999
24;12;2017;10.00;32.09999987
24;12;2017;11.00;33.40666631
24;12;2017;12.00;34.66666641
24;12;2017;13.00;36.17666651
24;12;2017;14.00;36.99999949
24;12;2017;15.00;38.20333328
24;12;2017;16.00;38.17999992
24;12;2017;17.00;35.93666649
24;12;2017;18.00;34.2299998
24;12;2017;19.00;31.09333324
24;12;2017;20.00;29.53333352
24;12;2017;21.00;28.29999981
24;12;2017;22.00;26.93333359
24;12;2017;23.00;26.33333359
25;12;2017;0.00;25.52333355
25;12;2017;1.00;25.1266667
25;12;2017;2.00;24.43333352
25;12;2017;3.00;24.06666692
25;12;2017;4.00;23.67999992
25;12;2017;5.00;23.24666697
25;12;2017;6.00;23.08666643
25;12;2017;7.00;25.42000014
25;12;2017;8.00;29.19999981
25;12;2017;9.00;30.92333317
25;12;2017;10.00;32.61999969
25;12;2017;11.00;34.48333282
25;12;2017;12.00;36.27666639
25;12;2017;13.00;38.03666662
25;12;2017;14.00;39.06666641
25;12;2017;15.00;39.90999972
25;12;2017;16.00;39.03333321
25;12;2017;17.00;37.59999962
25;12;2017;18.00;34.39333305
25;12;2017;19.00;31.24333331
25;12;2017;20.00;29.51000004
25;12;2017;21.00;28.8899999
25;12;2017;22.00;27.28999983
25;12;2017;23.00;26.3600001
26;12;2017;0.00;25.58333352
26;12;2017;1.00;24.93000037
26;12;2017;2.00;24.5166666
26;12;2017;3.00;24.01666673
26;12;2017;4.00;23.79999962
26;12;2017;5.00;23.40999959
26;12;2017;6.00;24.03666674
26;12;2017;7.00;25.16999989
26;12;2017;8.00;28.26999995
26;12;2017;9.00;29.53666655
26;12;2017;10.00;31.41333307
26;12;2017;11.00;33.013333
26;12;2017;12.00;33.89999962
26;12;2017;13.00;35.34333305
26;12;2017;14.00;36.56999969
26;12;2017;15.00;38.29999987
26;12;2017;16.00;37.43666649
26;12;2017;17.00;35.64333318
26;12;2017;18.00;33.61333338
26;12;2017;19.00;30.38999996
26;12;2017;20.00;28.64666646
26;12;2017;21.00;27.81999995
26;12;2017;22.00;26.99666704
26;12;2017;23.00;25.90666676
27;12;2017;0.00;24.75666669
27;12;2017;1.00;24.10999972
27;12;2017;2.00;23.35333322
27;12;2017;3.00;22.82333349
27;12;2017;4.00;22.33666617
27;12;2017;5.00;22.00666669
27;12;2017;6.00;22.06999989
27;12;2017;7.00;24.01666667
27;12;2017;8.00;27.01333332
27;12;2017;9.00;29.33333321
27;12;2017;10.00;30.82666677
27;12;2017;11.00;32.36999982
27;12;2017;12.00;34.08333321
27;12;2017;13.00;35.55666695
27;12;2017;14.00;36.64666634
27;12;2017;15.00;37.60333328
27;12;2017;16.00;37.13000005
27;12;2017;17.00;35.58666649
27;12;2017;18.00;31.62333317
27;12;2017;19.00;29.61333351
27;12;2017;20.00;28.3200002
27;12;2017;21.00;27.91333319
27;12;2017;22.00;26.99666672
27;12;2017;23.00;25.70333322
28;12;2017;0.00;25.01333338
28;12;2017;1.00;24.43666643
28;12;2017;2.00;24.49333337
28;12;2017;3.00;23.88333327
28;12;2017;4.00;23.82999935
28;12;2017;5.00;23.51666654
28;12;2017;6.00;23.65666663
28;12;2017;7.00;24.78666655
28;12;2017;8.00;26.37333336
28;12;2017;9.00;28.92000001
28;12;2017;10.00;30.84666659
28;12;2017;11.00;32.60999978
28;12;2017;12.00;33.75666631
28;12;2017;13.00;34.68999964
28;12;2017;14.00;35.4399999
28;12;2017;15.00;36.87666639
28;12;2017;16.00;35.83666636
28;12;2017;17.00;31.97999973
28;12;2017;18.00;28.49000003
28;12;2017;19.00;25.21333332
28;12;2017;20.00;25.35333341
28;12;2017;21.00;24.5266669
28;12;2017;22.00;23.88666687
28;12;2017;23.00;24.24666678
29;12;2017;0.00;23.55000006
29;12;2017;1.00;23.57666651
29;12;2017;2.00;23.41333326
29;12;2017;3.00;23.37999967
29;12;2017;4.00;23.33999964
29;12;2017;5.00;23.36333288
29;12;2017;6.00;23.22666715
29;12;2017;7.00;24.08333346
29;12;2017;8.00;25.19000003
29;12;2017;9.00;26.80666663
29;12;2017;10.00;28.85666682
29;12;2017;11.00;29.52666658
29;12;2017;12.00;31.41999976
29;12;2017;13.00;33.12999967
29;12;2017;14.00;33.54333305
29;12;2017;15.00;33.8299998
29;12;2017;16.00;33.43666662
29;12;2017;17.00;31.9733331
29;12;2017;18.00;30.12999992
29;12;2017;19.00;28.51333332
29;12;2017;20.00;22.60333347
29;12;2017;21.00;21.94999987
29;12;2017;22.00;21.95333316
29;12;2017;23.00;21.68333314
30;12;2017;0.00;21.30333322
30;12;2017;1.00;21.11000042
30;12;2017;2.00;20.99666665
30;12;2017;3.00;20.9666666
30;12;2017;4.00;20.99333331
30;12;2017;5.00;20.92333304
30;12;2017;6.00;20.91999969
30;12;2017;7.00;21.72000001
30;12;2017;8.00;23.27000001
30;12;2017;9.00;25.7899999
30;12;2017;10.00;28.69666672
30;12;2017;11.00;30.49333318
30;12;2017;12.00;32.27333298
30;12;2017;13.00;32.93333308
30;12;2017;14.00;31.90999997
30;12;2017;15.00;31.00333328
30;12;2017;16.00;30.16333307
30;12;2017;17.00;29.2733333
30;12;2017;18.00;29.11333319
30;12;2017;19.00;27.82000014
30;12;2017;20.00;26.67999992
30;12;2017;21.00;25.77666651
30;12;2017;22.00;23.28666662
30;12;2017;23.00;22.7333334
31;12;2017;0.00;22.53000011
31;12;2017;1.00;22.47333323
31;12;2017;2.00;22.48333327
31;12;2017;3.00;22.38666623
31;12;2017;4.00;22.30999928
31;12;2017;5.00;22.29333299
31;12;2017;6.00;22.21000029
31;12;2017;7.00;23.44000003
31;12;2017;8.00;26.34666665
31;12;2017;9.00;29.21666673
31;12;2017;10.00;30.45333341
31;12;2017;11.00;31.9035712
31;12;2017;12.00;33.80333341
31;12;2017;13.00;35.51666679
31;12;2017;14.00;36.26999969
31;12;2017;15.00;36.08333295
31;12;2017;16.00;34.89333331
31;12;2017;17.00;32.35666707
31;12;2017;18.00;25.28333321
31;12;2017;19.00;24.54666653
31;12;2017;20.00;24.01666654
31;12;2017;21.00;23.913333
31;12;2017;22.00;23.65666676
31;12;2017;23.00;23.51666673
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
