date,rad,tmin,tmax,rh,soilm,wdir,ws_avg,pp
01/05/2003,29,20.18,37.05,42.56,0.38,86.69,3.69,0
01/06/2003,25.82,21.22,36.82,42.56,0.38,75.81,2.59,0
01/07/2003,24.85,22.05,38.27,39.94,0.34,65.25,2.26,0
01/08/2003,16.04,23.58,32.69,48.12,0.33,234.94,2.13,8.075801849
01/09/2003,24.09,22.24,31.78,59.38,0.41,296.06,0.91,4.037900925
01/10/2003,21.13,22.36,30.15,67.56,0.52,133.62,1.36,8.075801849
01/11/2003,27.25,20.26,34.76,59.69,0.47,107.38,3.33,0
01/12/2003,26.34,19.61,35.12,54.5,0.43,96.69,2.17,0
01/13/2003,29.68,21.1,36.54,46.62,0.39,84.75,1.82,0
01/14/2003,29.64,20.7,39.32,37.25,0.34,65.19,2.22,0
01/15/2003,26.41,20.16,40.9,32.25,0.3,34.69,1.99,0
01/16/2003,27.78,25.4,40.69,32.38,0.27,28.75,1.94,0
01/17/2003,12.38,24.96,38.47,39.81,0.3,193.44,1.23,11.55717564
01/18/2003,26.86,24.55,36.29,52.44,0.44,196.12,1.77,0
01/19/2003,24.43,21.81,35.6,56.25,0.41,181.69,1.88,0
01/20/2003,24.94,22.07,35.94,52.75,0.38,163.75,1.44,2.889293909
01/21/2003,25.6,23.48,36.68,48.94,0.37,231.12,1.17,3.102792025
01/22/2003,25.35,22.24,36.92,54.62,0.41,124.88,1.98,0
01/23/2003,25.06,21.55,35.3,56.25,0.47,113,0.77,6.205584049
01/24/2003,20.38,21.83,35.15,54.38,0.45,162.94,1.29,9.308375359
01/25/2003,8.3,21.9,30.34,71.81,0.48,210.38,1.33,6.701598167
01/26/2003,21.58,21.4,30.59,70.81,0.5,111.94,1.22,7.457393646
01/27/2003,13.15,21.33,31.65,72.12,0.53,109.38,1.95,11.18609047
01/28/2003,17.78,20.33,32.4,69.81,0.52,93.31,3.02,3.728696823
01/29/2003,25.16,19.7,32.96,67.69,0.49,78.88,2.06,3.728696823
01/30/2003,24.9,20.84,32,69.12,0.5,113.94,1.41,11.18609047
01/31/2003,22.4,20.89,30.98,65.75,0.5,252.94,1.1,3.728696823
02/01/2003,25.39,21.55,33.81,59.06,0.5,114.06,1.66,8.784217834
02/02/2003,24.72,21.12,32.9,60.5,0.48,60.5,2.63,0
02/03/2003,23.4,20.92,33.22,61.12,0.47,116.5,2.04,0
02/04/2003,24.55,20.26,34.77,56,0.47,182.56,1.03,0
02/05/2003,26.95,21.33,34.32,59,0.47,156.12,1.62,0
02/06/2003,21.93,22.46,35.59,54.06,0.47,59.69,1.94,12.66870594
02/07/2003,24.57,22,34.09,56,0.49,65.38,1.77,0
02/08/2003,16.58,20.35,32.9,60.62,0.48,72.12,1.78,6.33435297
02/09/2003,27.32,20.15,36.53,54.38,0.48,76.88,2.55,0
02/10/2003,24.05,20.94,32.23,59.88,0.55,97.94,2.88,0
02/11/2003,25.34,19.69,33.37,61,0.52,93.56,2.8,0
02/12/2003,21.83,19.31,31.92,65.88,0.56,80.44,1.94,2.416144133
02/13/2003,22.97,19.44,35.03,58.81,0.52,194.75,0.98,4.832288265
02/14/2003,16.63,19.86,32.76,66.12,0.49,303.5,1.86,4.832288265
02/15/2003,14.35,20.15,31.22,63.19,0.49,168,0.98,4.832288265
02/16/2003,14.79,21.23,31.87,68.94,0.48,45.19,1.85,8.78017807
02/17/2003,15.57,20.83,30.46,76.31,0.55,43.19,2.45,17.56035614
02/18/2003,21,19.97,32.16,71.75,0.59,30,2.33,0
02/19/2003,22.84,20.08,32.28,69.75,0.54,216.25,2.2,0
02/20/2003,19.91,19.95,33.2,68.94,0.48,254.31,2.7,0
02/21/2003,18.31,20.74,33.28,68.81,0.51,147.88,3.03,11.15023518
02/22/2003,8.29,21.04,30.69,76.12,0.54,99.38,2.98,14.86698055
02/23/2003,9.77,20.81,28.23,75.88,0.5,94.44,2.71,7.433490276
02/24/2003,21.67,20.57,28.38,76.06,0.49,116.88,3.66,0
02/25/2003,26.57,20.28,30.08,72.06,0.49,81.12,3,0
02/26/2003,25.56,20.34,28.88,77.31,0.53,98,3.67,0
02/27/2003,13.69,20.02,28.66,76.44,0.52,94.5,3.52,11.20219994
02/28/2003,19.15,20.47,28.15,75.62,0.52,70.75,2.21,0
03/01/2003,21.32,20.15,33.12,64.5,0.51,61.75,1.6,9.788281441
03/02/2003,20.07,19.56,33.19,64.31,0.48,159.81,1.49,0
03/03/2003,26.88,20.06,35.55,56.38,0.45,83.31,1.75,0
03/04/2003,23.95,20.12,35.12,51.19,0.45,132.12,1.34,3.262760639
03/05/2003,25.89,21.33,34.48,55.31,0.44,154.5,1.96,0
03/06/2003,24.88,20.69,36.01,51.31,0.43,140.69,2.65,0
03/07/2003,26.6,21.92,36.72,48.94,0.42,128.56,3.73,0
03/08/2003,20.08,20.51,30.62,69.19,0.45,126.75,3.97,0
03/09/2003,21.61,19.34,31.28,69.12,0.46,102.81,3.8,0
03/10/2003,26.7,17.76,32.94,62.44,0.44,97.62,4.32,0
03/11/2003,13.01,17.67,28.29,72.38,0.46,100.88,3.55,0
03/12/2003,9.94,18.23,29.69,71.44,0.46,70.81,2.73,0
03/13/2003,16.66,18.67,32.3,64.5,0.45,72.12,2.09,0
03/14/2003,24.97,18.48,34.71,57.38,0.43,72.69,2.12,0
03/15/2003,26.95,15.85,36.04,50.56,0.41,64.75,2.27,0
03/16/2003,26.87,16.37,36.78,45.5,0.41,62.25,2.22,0
03/17/2003,26.62,17.33,36.31,49.06,0.4,78.31,3.27,0
03/18/2003,26.44,16.69,34.88,55.5,0.4,75,2.77,0
03/19/2003,26.35,17.68,35.63,51.31,0.38,55,1.92,0
03/20/2003,25.48,19.92,36.18,49.94,0.37,48.94,2.63,0
03/21/2003,18.66,20.47,33.21,54.25,0.35,37.12,2.11,0
03/22/2003,23.18,21.26,35.62,50.44,0.34,62.69,1.74,0
03/23/2003,20.13,22.02,35.81,52.38,0.39,103.88,1.94,0
03/24/2003,18.72,22.27,33.14,61.31,0.5,148.94,1.81,8.618023872
03/25/2003,20.86,20.34,32.62,60.94,0.51,132,1.48,12.92703533
03/26/2003,25,16.35,33.61,44.62,0.45,121.94,1.63,0
03/27/2003,25.92,14.37,33.98,38.94,0.41,104.38,2.48,0
03/28/2003,22.4,19.14,33.34,58.94,0.42,90.88,3.23,0
03/29/2003,19.49,19.3,29.51,68.5,0.46,92.94,3.12,0
03/30/2003,14.21,17.56,29.01,73.62,0.51,88.5,2.47,8.327130318
03/31/2003,15.7,18.9,29.36,74.94,0.57,97.25,1.95,5.551420212
04/01/2003,13.52,19.06,28.26,72.19,0.52,94.44,2.2,3.410687923
04/02/2003,12.06,18.65,25.87,79.12,0.55,102.12,2.19,2.984351873
04/03/2003,14.5,17.3,30.55,66.38,0.54,90.81,2.27,5.968703747
04/04/2003,17.4,19.46,27.61,78.62,0.54,88.31,1.95,5.968703747
04/05/2003,15.38,19.33,28.56,75.56,0.58,104.44,3.35,0
04/06/2003,23.49,16.19,30.8,63.94,0.51,90.06,3.04,0
04/07/2003,24.72,14.42,31.81,50.38,0.47,93.5,2.3,0
04/08/2003,23.99,13.02,32.81,47.75,0.45,82.19,1.74,0
04/09/2003,24.4,14.35,33.97,41,0.44,73.19,1.77,0
04/10/2003,23.85,14.48,35.18,43.06,0.43,54.81,2.39,0
04/11/2003,21.16,15.37,33.59,50.81,0.43,58.19,3.34,0
04/12/2003,22.37,16.54,30.92,57.31,0.43,79.12,2.97,0
04/13/2003,21.42,17.8,32.37,57.5,0.44,74.56,2.8,0
04/14/2003,21.29,16.76,31.95,56.06,0.43,82.44,3.19,0
04/15/2003,22.07,15.32,31.23,51.38,0.42,83.06,3.17,0
04/16/2003,22.24,14.15,31.67,53.75,0.41,83.31,2.55,0
04/17/2003,23.02,14.09,31.77,52.31,0.4,90.25,2.66,0
04/18/2003,22.27,15.67,30.99,48.62,0.38,105.69,2.55,0
04/19/2003,20.99,14.43,31.43,50.06,0.37,97.31,2.6,0
04/20/2003,20.83,15.48,31.53,50,0.35,99.12,2.39,0
04/21/2003,22.93,14.76,31.74,45.56,0.34,100.75,2.03,0
04/22/2003,23.04,12.96,32.68,35.25,0.32,100.81,1.2,0
04/23/2003,22.94,14.26,34.14,36.75,0.3,72.88,1.65,0
04/24/2003,22.56,15.18,34.79,31.12,0.29,80.5,2.73,0
04/25/2003,22.26,15.48,33.95,33.62,0.28,72.25,2.95,0
04/26/2003,21.99,14.16,31.91,33.25,0.27,81.69,3.65,0
04/27/2003,20.64,15.08,31.01,47.88,0.27,89,3.05,0
04/28/2003,21.15,15.15,31.17,42.88,0.26,101.69,2.48,0
04/29/2003,22.18,12.44,31.07,38.12,0.25,104.38,2.23,0
04/30/2003,22.14,12.45,31.45,35.5,0.24,95.94,1.73,0
05/01/2003,22.35,12.64,32.01,30.06,0.23,92.5,1.86,0
05/02/2003,21.18,13.24,33.17,22.69,0.23,74.69,2.2,0
05/03/2003,21.44,12.15,32.22,29.19,0.23,69.06,2.73,0
05/04/2003,21.83,12.15,31.9,28.31,0.22,71.5,1.6,0
05/05/2003,21.39,12.57,33.19,25.75,0.21,103.62,1.34,0
05/06/2003,21.34,12.55,32.36,24,0.21,139.06,1.78,0
05/07/2003,19.86,14.73,31.23,43.06,0.21,85.94,3.09,0
05/08/2003,20.02,14.17,30.9,41.38,0.2,103,2.3,0
05/09/2003,20.88,13.48,31.44,36,0.2,102.31,1.31,0
05/10/2003,20.88,13.4,32.34,29.31,0.2,165.19,1.13,0
05/11/2003,20.47,14.04,33.84,21.38,0.2,171.5,1.33,0
05/12/2003,20.27,14.8,33.49,20.44,0.2,168.5,1.9,0
05/13/2003,21.27,10.76,30.98,17.06,0.19,143.44,2.42,0
05/14/2003,20.39,11.78,30.69,33.25,0.19,101.56,3.7,0
05/15/2003,17.48,14.67,28.15,51.69,0.19,97.19,4.2,0
05/16/2003,15.05,16.15,28.01,47.38,0.2,97.62,4.04,0
05/17/2003,19.78,12.44,28.48,43.44,0.2,97.19,2.78,0
05/18/2003,20.22,11.05,29.94,38,0.19,85.88,2.22,0
05/19/2003,19.88,12.02,29,44.19,0.19,75.25,3.28,0
05/20/2003,19.01,12.1,28.91,44.88,0.19,75.5,2.99,0
05/21/2003,17.67,12.12,29.34,42.5,0.19,80.88,2.47,0
05/22/2003,18.87,13.18,29.9,42.75,0.19,96.94,2.29,0
05/23/2003,19.42,12.66,30.29,39.81,0.19,113.81,1.55,0
05/24/2003,19.38,12.84,30.97,32.31,0.18,124.62,1.65,0
05/25/2003,19.19,12.66,31.26,30.06,0.18,120.25,1.49,0
05/26/2003,18.83,13.01,31.57,29.56,0.18,148.44,1.23,0
05/27/2003,19.16,13.58,31.93,23.44,0.17,179.38,1.23,0
05/28/2003,19.52,11.73,31.48,22.44,0.17,124.88,1.93,0
05/29/2003,19.44,11.2,31.72,21.69,0.17,112.19,1.7,0
05/30/2003,18.06,13.15,31.67,43.75,0.17,79.12,2.43,0
05/31/2003,17.32,15.58,30.51,50.88,0.17,81.56,2.84,0
06/01/2003,16.99,15.62,29.51,51.31,0.22,102.38,2.02,0
06/02/2003,17.36,14.41,29.86,45.94,0.28,141.94,1.37,0
06/03/2003,16.66,14.58,30.5,36.56,0.26,157.94,1.35,0
06/04/2003,17.1,14.3,32.7,34.06,0.24,128.19,1.35,0
06/05/2003,16.77,16,32.15,36.81,0.24,108.5,1.27,0
06/06/2003,16.26,15.65,32.32,36.44,0.23,41.62,2.35,0
06/07/2003,15.99,16.4,32.68,35,0.23,34.69,2.41,0
06/08/2003,15.64,15.83,32.58,33.25,0.22,94.94,1.48,0
06/09/2003,16.16,16.01,32.1,34.75,0.22,134.12,1.63,0
06/10/2003,15.49,16.76,30.94,37.38,0.21,131.12,1.96,0
06/11/2003,12.26,17.47,27.73,50.75,0.21,84.06,3.59,0
06/12/2003,15.37,14.85,28.87,46.31,0.21,69.81,2.66,0
06/13/2003,17.87,13.63,29.25,43.19,0.21,101.19,1.95,0
06/14/2003,16.91,12.1,28.24,41.75,0.21,108.62,2.05,0
06/15/2003,17.55,11.56,28.46,39.75,0.2,98.06,2.43,0
06/16/2003,18.07,11.87,26.72,40.12,0.2,90.81,3.24,0
06/17/2003,17.78,10.32,26.13,41.81,0.2,99.5,2.7,0
06/18/2003,17.71,10.12,25.8,42.69,0.2,97.88,3.01,0
06/19/2003,17.03,10.77,25.41,46.5,0.2,95.25,3.66,0
06/20/2003,17.14,10.69,24.98,46.31,0.2,94.38,3.53,0
06/21/2003,17.04,9.93,25.45,45,0.2,89.06,3.05,0
06/22/2003,18.22,8.39,25.96,37,0.2,100.81,2.6,0
06/23/2003,17.57,9.31,26.12,37.69,0.2,111,2.08,0
06/24/2003,16.76,9.44,26.19,37.88,0.2,111,2.21,0
06/25/2003,16.7,10.98,24.76,47.75,0.2,109.62,3.71,0
06/26/2003,17.17,10.45,23.69,50.19,0.2,116.12,3.4,0
06/27/2003,17.07,9.12,23.26,50.12,0.2,120.31,3.32,0
06/28/2003,16.81,10.93,21.97,58.56,0.2,123.19,3.85,0
06/29/2003,12.27,10.26,23.05,62.5,0.2,131.62,3.05,0
06/30/2003,15.87,9.68,24.43,53.75,0.2,125.56,2.89,0
07/01/2003,18.79,11,25.23,41.19,0.2,138.06,2.61,0
07/02/2003,18.9,8.06,25.7,25.75,0.2,161.19,1.98,0
07/03/2003,19.53,6.83,26.97,20.62,0.19,123.44,2.37,0
07/04/2003,19.05,7.43,27.33,29.06,0.19,107.94,2.12,0
07/05/2003,18.96,8.37,27.73,33,0.19,91.44,2.52,0
07/06/2003,17.8,9.89,24.38,51.06,0.19,87.38,4.12,0
07/07/2003,14.41,8.38,23.22,51.88,0.19,95.25,3.12,0
07/08/2003,18.79,7.51,22.17,46.94,0.19,89.25,3.14,0
07/09/2003,18.9,6.64,24.2,46.81,0.19,63.62,2.92,0
07/10/2003,19.18,7.86,26.38,39.25,0.19,66.62,2.23,0
07/11/2003,18.94,8.04,27.3,42.06,0.19,102,1.81,0
07/12/2003,19.15,8.49,27.33,36.44,0.18,109.88,2.77,0
07/13/2003,18.26,9.68,24.75,48.38,0.18,96.19,3.94,0
07/14/2003,18.49,8.78,24.61,51.25,0.18,90.62,3.66,0
07/15/2003,19.23,8.36,25.59,45.25,0.18,76.12,3.31,0
07/16/2003,19.18,7.81,26.22,40.25,0.18,74.75,3.06,0
07/17/2003,19.4,7.74,27.08,40.5,0.18,72.19,2.62,0
07/18/2003,19.22,8.73,27.87,36.94,0.18,71.56,2.05,0
07/19/2003,19.31,9.29,28.62,35.38,0.17,104.25,1.68,0
07/20/2003,19.71,9.74,29.1,27.12,0.17,96.31,2.44,0
07/21/2003,19.05,10.53,28.4,31,0.17,76.38,3.65,0
07/22/2003,18.91,10.45,27.99,37.62,0.17,88.44,3.2,0
07/23/2003,18.76,10.12,28.58,43.69,0.17,85.12,2.45,0
07/24/2003,19.05,11.22,28.66,44.38,0.17,69.44,2.53,0
07/25/2003,19.35,10.27,29.29,35.25,0.16,91.56,2.02,0
07/26/2003,19.85,11.34,30.09,33.38,0.16,90.81,2.68,0
07/27/2003,20.04,10.73,30.12,27.81,0.16,92.94,2.24,0
07/28/2003,20.22,9.99,30.55,23.5,0.16,93.06,2.01,0
07/29/2003,20.39,10.43,31.72,24.06,0.16,84.75,2.16,0
07/30/2003,20.16,10.98,31.46,26.75,0.16,85.75,2.77,0
07/31/2003,20.04,10.61,30.29,33.38,0.16,75.56,3.14,0
08/01/2003,20.01,9.78,28.59,33.31,0.16,74.88,3.45,0
08/02/2003,19.98,8.64,28.7,33.44,0.16,81,2.73,0
08/03/2003,20.29,9.26,28.27,30,0.16,82.19,2.84,0
08/04/2003,20.47,9.3,27.73,33.62,0.16,85.88,2.23,0
08/05/2003,20.37,9.31,29.07,33.44,0.15,88.38,2.25,0
08/06/2003,20.5,10.58,28.84,34.19,0.15,72.19,3.64,0
08/07/2003,19.56,11.48,27.45,40.75,0.15,84.38,3.61,0
08/08/2003,20.46,10.59,27.43,39.12,0.15,78.62,2.98,0
08/09/2003,20.38,11.62,28.58,32.31,0.15,45.69,2.25,0
08/10/2003,20.48,11.06,31.19,25.56,0.15,53.56,2.06,0
08/11/2003,18.17,12.72,32.94,24.31,0.15,159.19,3.18,0
08/12/2003,16.9,16.28,32.13,22.62,0.15,247.75,1.41,0
08/13/2003,18.71,14.56,34.13,22.69,0.14,176.06,1.77,0
08/14/2003,20.4,12.95,30.51,14.81,0.14,153.19,3.82,0
08/15/2003,21.36,9.75,31.34,11.56,0.14,137.69,2.58,0
08/16/2003,20.87,8.68,30.77,16.44,0.14,103.38,1.62,0
08/17/2003,20.73,11.49,32.62,29.31,0.13,39.62,2.37,0
08/18/2003,20.31,11.59,33.15,19.69,0.13,75.62,2.35,0
08/19/2003,19.23,13.5,35.59,15.06,0.13,144.88,2.84,0
08/20/2003,20.49,12.32,31.64,18.69,0.13,163.94,3.24,0
08/21/2003,22.36,10.03,29.68,15,0.13,133.81,3.82,0
08/22/2003,20.38,11.7,31.49,31.12,0.13,81.5,3.14,0
08/23/2003,21.25,14.21,31.62,40.75,0.13,69,3.05,0
08/24/2003,21.97,13.5,32.49,33.19,0.13,128.06,1.8,0
08/25/2003,21.98,13.34,33.9,22.88,0.12,111.31,1.61,0
08/26/2003,22.27,14.04,34.16,16.19,0.12,152.31,3.2,0
08/27/2003,23.13,11.64,33,13.38,0.12,118.12,3.84,0
08/28/2003,21.3,12.62,32.51,29.38,0.12,75.81,3.05,0
08/29/2003,22.48,11.83,32.74,23.56,0.12,78.06,2.38,0
08/30/2003,23.01,12.26,33.44,17.25,0.12,85.62,2.38,0
08/31/2003,23.1,12.77,33.25,21.12,0.12,80.88,2.86,0
09/01/2003,24.03,12.78,33.33,23.31,0.12,72.62,2.77,0
09/02/2003,24.51,13.23,34.46,16.5,0.12,66.88,2.84,0
09/03/2003,24.47,13.19,33.38,20.38,0.12,45.25,3.11,0
09/04/2003,23.66,13.57,34.37,17.25,0.12,35.38,2.34,0
09/05/2003,21.64,14.51,36.13,13.75,0.12,146.44,2.71,0
09/06/2003,25.16,12.76,34.38,13.25,0.11,156.38,2.75,0
09/07/2003,24.56,13.48,33.55,38.62,0.11,104.38,4.16,0
09/08/2003,25.02,14.28,34.11,35.81,0.11,57.94,2.62,0
09/09/2003,25.62,14.84,35.93,24.94,0.11,34.81,2.38,0
09/10/2003,24.76,15.59,36.62,16.5,0.11,125.38,1.8,0
09/11/2003,23.44,16.08,37.87,16.31,0.11,82.19,2.08,0
09/12/2003,20.69,18.48,37.37,20.5,0.11,51.19,2.94,0
09/13/2003,18.67,18.8,37,20.69,0.11,65.88,3.62,0
09/14/2003,18.41,19.73,35.55,29.31,0.11,85.88,5.05,0
09/15/2003,23.89,18.37,33.29,39.25,0.11,77.5,5.3,0
09/16/2003,25.67,17.39,32.98,34.94,0.11,69.88,4.77,0
09/17/2003,26.1,15.58,33.62,25.88,0.11,53.19,3.77,0
09/18/2003,26,15.65,34.91,21.19,0.11,60.75,3.48,0
09/19/2003,25.97,16.22,36.71,19.81,0.1,89.25,3.06,0
09/20/2003,25.73,16.87,36.98,20.12,0.1,79.94,1.77,0
09/21/2003,25.53,18.04,38.11,19.12,0.1,100.5,1.86,0
09/22/2003,25.52,18.73,38.05,17.88,0.1,137,2.3,0
09/23/2003,24.5,19.04,37.31,28.62,0.1,93.94,4.64,0
09/24/2003,23.83,20.07,36.44,33.12,0.1,72.75,3.95,0
09/25/2003,26.01,18.1,37.18,27.75,0.1,75.31,3.61,0
09/26/2003,26.18,18.51,36.86,24.62,0.1,76.06,3.81,0
09/27/2003,27.26,17.17,36.55,18.88,0.1,57.19,3.52,0
09/28/2003,27.14,15.86,37.01,15.81,0.09,61.5,3.11,0
09/29/2003,26.26,16.15,37.14,20,0.09,67.5,4.09,0
09/30/2003,25.07,17.82,35.86,25.62,0.09,70.56,4.48,0
10/01/2003,25.95,18.18,36.39,28.44,0.09,64.88,3.53,0
10/02/2003,27.58,16.9,37.71,20.5,0.09,66.38,3.26,0
10/03/2003,26.59,17.69,38.28,15.38,0.09,64.94,3.07,0
10/04/2003,25.21,17.58,38.33,15.19,0.09,63.06,3.44,0
10/05/2003,24.18,17.91,37.28,18.56,0.09,61.94,3.78,0
10/06/2003,26.47,18.21,37.89,17.75,0.09,71.5,3.58,0
10/07/2003,25.82,17.18,37.74,17.25,0.09,67.19,3.76,0
10/08/2003,23.92,19.05,36.74,25.25,0.09,65.5,3.88,0
10/09/2003,26.52,18.89,38.37,21.94,0.09,60.5,4.31,0
10/10/2003,27.42,19.24,38.87,20.88,0.09,62.75,4.43,0
10/11/2003,28.03,18.59,39.01,20.56,0.09,71.88,4.08,0
10/12/2003,26.44,19.44,37.73,20.44,0.09,74.44,4.14,0
10/13/2003,27.04,18.87,38.12,24,0.09,42.06,3.14,0
10/14/2003,24.79,20.47,39.95,22.69,0.09,57.69,2.23,0
10/15/2003,26.87,22,41.69,17.5,0.09,107.25,2.19,0
10/16/2003,27.86,21.98,42.15,14.25,0.09,134.88,1.91,0
10/17/2003,26.47,22.52,41.98,18.38,0.09,114.19,2.09,0
10/18/2003,24.25,23.75,38.69,33.12,0.19,171.56,3.44,0
10/19/2003,22.4,21.74,30.92,59.31,0.39,62.94,5.01,2.512435675
10/20/2003,18.6,20.64,31.26,64.56,0.48,109.12,3.66,10.0497427
10/21/2003,14.62,17.92,26.63,71.19,0.47,80.25,5.09,9.856715202
10/22/2003,23.17,19.31,32.85,59.12,0.43,76.31,2.67,0
10/23/2003,28.03,19.49,35.27,51.19,0.38,84.94,2.96,0
10/24/2003,20.58,20.64,36.43,46.56,0.34,54.12,3.73,0
10/25/2003,22.35,21.86,34.64,45.38,0.32,137.25,2.22,6.160447121
10/26/2003,18.05,21.43,36.13,40.88,0.31,92.44,2.21,12.4671545
10/27/2003,14.73,22.01,37.94,39.12,0.29,95,4.7,0
10/28/2003,22.87,21.12,37.15,40.12,0.3,89.56,5.11,0
10/29/2003,24.15,21.42,37.39,36.38,0.3,82.31,4.45,0
10/30/2003,27.5,20.9,37.86,29.62,0.27,73.62,4.54,0
10/31/2003,29.4,19.88,39.11,23,0.24,74.62,4.05,0
11/01/2003,29.48,20.59,39.77,23.38,0.22,73.94,3.93,0
11/02/2003,27.05,20.52,39.64,26.31,0.23,75.56,3.79,0
11/03/2003,26.82,20.33,38.65,29.06,0.24,76.44,4.18,0
11/04/2003,28.17,19.71,38.38,29.81,0.25,56.56,3.33,0
11/05/2003,22.64,23.01,39.3,36.88,0.23,185.25,3.84,0
11/06/2003,22.25,21.56,32.52,57.69,0.25,155.62,2.36,2.73571825
11/07/2003,25.64,20.44,36.52,44.81,0.25,67.19,3.48,0
11/08/2003,28.26,22.01,37.55,40.75,0.23,85.12,4.12,0
11/09/2003,29.29,20.1,38.48,30.69,0.22,85.38,2.35,0
11/10/2003,30.25,20.77,40.01,23.5,0.2,62.81,2.53,0
11/11/2003,28.73,22.11,40.58,21.75,0.2,45.94,3.84,0
11/12/2003,27.51,24.9,41.3,23.94,0.18,48.38,4.15,0
11/13/2003,8.96,24.48,38.05,33,0.18,74.25,4.12,5.112837315
11/14/2003,12.48,22.73,34.4,44,0.34,94.38,2.91,0
11/15/2003,21.44,21.66,35.06,49.12,0.39,81.94,2.69,7.669255257
11/16/2003,21.04,20.69,35.87,48.44,0.35,65.44,3.56,0
11/17/2003,22.15,22.21,29.13,57.31,0.35,77.25,2.91,0
11/18/2003,26.33,19.87,36.08,43.44,0.34,89.75,3.36,0
11/19/2003,29.85,19.49,36.5,35.12,0.3,94.69,3.33,0
11/20/2003,23.47,21.4,36.72,36.12,0.28,58.25,3.32,0
11/21/2003,16.93,22.5,31.86,58.81,0.35,108.38,3.05,3.047589779
11/22/2003,23.45,21.56,32.87,61.12,0.38,80.31,2.7,0
11/23/2003,25.44,22.2,34.89,53.44,0.34,105.94,2.15,0
11/24/2003,27.65,20.76,38.77,37.25,0.3,64.38,2.55,0
11/25/2003,20.31,21.62,40.08,27.5,0.27,113.19,1.59,3.047589779
11/26/2003,27.56,24.26,38.64,37.31,0.29,240.5,1.89,0
11/27/2003,13.7,23.68,33.3,54,0.4,291.69,2.38,6.675936222
11/28/2003,21.33,21.62,34.44,60.69,0.45,158.56,1.8,0
11/29/2003,14.76,21.8,30.48,69.38,0.5,53,2.06,13.35187244
11/30/2003,17.25,21.43,28.75,70.88,0.55,85.75,3.23,3.337968111
12/01/2003,24.56,18.49,32.11,59.88,0.5,82.88,3.67,0
12/02/2003,19.92,20.32,33.78,53.06,0.45,80.56,3.85,0
12/03/2003,31.26,16.79,35.17,41.56,0.43,91.44,2.69,0
12/04/2003,30.1,16.02,35.95,35.06,0.41,80.62,3.11,0
12/05/2003,26.92,18.39,35.37,40.25,0.4,81.06,3.59,0
12/06/2003,25.89,18.63,36.4,39.06,0.38,67.5,2.38,0
12/07/2003,20.16,22.93,36.92,39.31,0.35,62.88,1.85,0
12/08/2003,26.66,24.19,37.89,36.69,0.33,107.06,1.83,5.15194273
12/09/2003,20.14,23.48,34.51,49.31,0.38,309.19,1.94,7.727914333
12/10/2003,23.63,23.15,33.41,53.69,0.4,197.19,1.23,5.15194273
12/11/2003,24.78,21.88,33.1,53.56,0.38,279.62,1.43,0
12/12/2003,18.04,22.69,32.22,61.5,0.46,185.06,1.44,0
12/13/2003,19.86,21.76,32.69,62.5,0.48,63.06,1.55,11.35252762
12/14/2003,26.3,20.81,31.15,67.12,0.47,85.06,2.08,3.784175873
12/15/2003,24.78,19.58,34.26,61.06,0.48,141.75,2.55,7.568351746
12/16/2003,22.78,20.39,31.5,62.62,0.47,41.5,2.3,8.627250671
12/17/2003,28.63,20.43,36.51,50,0.42,67.75,2.37,0
12/18/2003,27.67,21.04,39.12,41.19,0.38,163,2.52,0
12/19/2003,15.51,20.62,37.75,47.56,0.36,59.44,2.7,4.313625336
12/20/2003,17.84,21.59,32.48,56.44,0.36,25.81,2.42,12.94087601
12/21/2003,28.44,20.9,35.43,53.75,0.41,31.88,1.86,0
12/22/2003,22.32,21.5,32.75,66.94,0.51,46.88,2.02,7.276812077
12/23/2003,21.06,21.12,29.9,73.75,0.59,73,1.98,10.91521835
12/24/2003,27.38,19.88,33.41,64.44,0.51,52.19,2.52,3.638406038
12/25/2003,17.16,21.87,33.75,67.62,0.56,192.56,2.32,10.91521835
12/26/2003,25.32,22.01,29.57,73.38,0.61,190.44,1.13,0
12/27/2003,15.83,21.22,30.42,70.06,0.54,86.94,1.66,11.22519493
12/28/2003,22.56,20.92,29.03,72.06,0.53,81.06,2.3,7.483463764
12/29/2003,22.05,19.38,27.05,80.69,0.57,67.06,2.62,7.483463764
12/30/2003,20.29,19.39,27.83,76.75,0.59,56,2.26,3.741731882
12/31/2003,19.23,19.3,31.31,71.88,0.55,44.38,1.69,7.483463764
01/01/2004,16.56,20.33,29.58,77.88,0.66,89.44,1.47,8.224674225
01/02/2004,25.73,19.33,28.85,76.25,0.64,41.81,2,2.056168556
01/03/2004,27.23,19.49,30.64,70.94,0.61,44.56,1.7,0
01/04/2004,26.09,20.31,29.44,74.25,0.59,64.06,2.23,2.056168556
01/05/2004,24.88,19.97,31.34,69,0.57,67,3.01,0
01/06/2004,28.86,18.6,30.87,64.81,0.55,62.56,2.36,0
01/07/2004,28.29,17.69,32.88,63.38,0.55,52.44,2.19,0
01/08/2004,17.62,20.05,30.23,64.94,0.6,78,1.19,7.599666595
01/09/2004,14.59,20.23,28.41,75.38,0.6,167.62,1.38,15.19933319
01/10/2004,14.87,19.55,30.07,71.88,0.59,86,1.88,3.799833298
01/11/2004,21.49,19.77,32.16,67.19,0.58,64.38,1.91,3.13728404
